filename,NHEK,HMEC,AG04450,K562,MCF7,HUVEC,BJ,HSMM,HELAS3,GM12878,NHLF,H1HESC,A549,SKNSHRA,HEPG2,CSHL_WholeCell_LPA+-_15CellLines
ENST00000504506.1,0.004542,0,0.297892,0.0273295,0.746515,0.490931,0.3259,0.085147,2.18051,0.268512,0.0514495,2.3674,1.71788,0.813434,0.863721,
ENST00000505837.1,0.421749,0.015363,0,0,0.234046,0,0,0,0.243667,0.577284,0,0,0.006918,0,0.087824,
ENST00000492054.1,0,0,0,0,0,0,0,0,0,0,0,0,0.004911,0.005133,0.029433,
ENST00000504748.1,0.021396,0,0.006963,0.000812,0.0115875,0.013211,0.02044,0,0.0234195,0.003941,0,0.0974405,0.0316475,0.0405745,0.043145,
ENST00000512129.1,0.00161467,0,0.009614,1.00529,0.003148,0.000795,0.0119595,0.001357,0.004473,0.0221225,0.0104785,0.016493,0,0.150149,0,
ENST00000502668.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000502789.2,0.06372,0.117334,0.10323,0.083537,0.332036,0.245608,0.178424,0.0879215,0.307876,0.0241885,0.0283635,0.437662,0.070414,0.313788,0.235779,
ENST00000394240.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000414119.1,8.7861,7.00772,7.1729,5.10246,8.93229,0.263955,1.28236,2.53789,3.08705,19.4352,3.53044,9.85727,2.71843,2.14461,1.9324,
ENST00000439529.1,0.001442,0,0,0,0,0.0340415,0.0109775,0,0.005106,0.0029005,0.057238,0,0.002371,0.0024785,0.006982,
ENST00000440750.1,0,0,0,0,0,0,0,0,0,0.149234,0,0,0,0,0,
ENST00000437109.1,0,0,0,0,0,0,0,0,0.008617,0,0,0.0033675,0,0.008733,0,
ENST00000452971.1,0,0,0,0,0,0,0,0,0,0.0178025,0,0,0,0,0,
ENST00000472463.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000493033.1,0,0,0,0,0,0.0032725,0,0,0,0.112027,0,0,0,0.0008895,0,
ENST00000496640.2,0.242401,0.296994,0.790556,0.03066,0.159133,0.248657,0.896031,1.16256,1.33862,0.177761,0.933105,0.696713,1.8594,1.11134,0.874564,
ENST00000517706.1,0,0,0,0,0,0,0,0,0,0.043317,0,0.0277225,0,0.002975,0,
ENST00000505848.1,0,0,0,0,0,0,0.002086,0,0,0.014933,0,0,0.0019665,0,0,
ENST00000503307.1,0.051022,0.021914,0.012589,5.62251,0.189177,0.003633,0.0045495,0.074564,0.099819,0.041583,0.040293,0.074013,0.0738785,0.118118,0.247349,
ENST00000528717.1,0.037748,0.04142,0.0438025,0.070338,0.129547,0.018355,0.0455825,0.0194445,0.133882,0.168359,0.042013,0.046123,0.151983,0.160486,0.333348,
ENST00000503428.1,0.056863,0.051321,0.150872,0.134704,0.199125,0.350475,0.28733,0.0477375,0.145504,0.100521,0.0554655,0.153736,0.0830565,0.2074,0.135933,
ENST00000501008.1,0.0223027,0.002246,0.01245,0.0220665,0.026772,0.0124665,0,0.038741,0.0023415,0.144838,0.002129,0.0256455,0.053266,0.0464055,0,
ENST00000515649.1,0.0100203,0,0,0,0.03032,0,0,0.0156235,0,0.033366,0,0.0038345,0,0.004201,0,
ENST00000502339.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000419817.1,0.921608,0.139618,0.37123,0.781076,1.07898,0.136279,0.324974,0.40432,0.339908,0.174383,0.252175,1.52763,1.43012,3.24842,0.56787,
ENST00000418607.1,0,0,0,0.0101425,0,0,0,0,0,0,0.004003,0,0,0,0,
ENST00000429618.1,0.184911,0,0.0140165,0.058422,0.187168,0.180022,0.0192455,0,0.045396,0.241248,0,0.0092795,0.0640355,0.0689805,0.115035,
ENST00000429739.1,0.00411467,0,0.0171415,0,0.051462,0.006252,0.022697,0,0,0.0063525,0,0.0572015,0,0.0097985,0.0177685,
ENST00000428529.1,0,0,0,0,0,0,0,0,0,0.007694,0,0,0,0.0086595,0,
ENST00000427319.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENST00000426109.1,0.0177957,0.018654,0.005815,0,0.020643,0.022489,0.007977,0.012813,0.106429,0,0,0.0135675,0.0053595,0.0305875,0.0206395,
ENST00000441971.1,0,0.054608,0.023811,0,0.0288745,0.0208965,0.0380345,0.0091545,1.04882,0.45452,0.129831,0.020964,0,0.06539,0,
ENST00000451530.1,0.016513,0,0.766231,0,0.0051485,0.322518,1.12656,0,0.005985,0.044631,0.0535655,0,0.981761,1.80053,0.0381925,
ENST00000452982.1,0,0.016477,0,0,0,0,0,0.0133135,0.090927,0,0.003926,0,0.0123435,0,0.284848,
ENST00000451772.1,2.67677,3.98343,4.91304,7.11031,1.48218,1.27185,4.99012,2.99327,6.00769,3.32294,2.13135,5.47157,3.46281,2.26479,20.0785,
ENST00000461331.1,0.010508,0.004788,0.0165445,0.042045,0.548629,0.25896,0.017467,0.0592835,0.0133535,0.007781,0.042721,0.16482,0.252778,3.08895,0.0424695,
ENST00000496674.1,0,0,0,0,0,0,0,0,0,0.013829,0,0.0038275,0,0,0.006285,
ENST00000507916.1,1.66793,0.891828,0.017813,0.0395915,0.243428,0.0831185,0,0.006032,0.771675,0.219971,0.0132085,0.895394,0.047387,0.006247,1.73935,
ENST00000518927.1,0,0,0.033225,0,0,0,0,0,0,0,0.011271,0,0,0,0,
