index "transcript_id" "HELAS3" "GM12878" "H1HESC" "HEPG2" "K562" "entropy" "min" "max" "average" "maxExpr" "HELAS3.Expr" "GM12878.Expr" "H1HESC.Expr" "HEPG2.Expr" "K562.Expr" "threeTimesSpecifity" "tissSpec" "expressed"
"10593" "ENST00000512748.1" 0.0002635 0 0.0023245 0 0 0.474726119126303 0 0.0023245 0.0005176 "H1HESC" "low" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 0.7700462591694 "yes"
"10594" "ENST00000513329.1" 0.0104045 0.0004505 0.0503745 0.0004675 0 0.77708979911829 0 0.0503745 0.0123394 "H1HESC" "high" "low" "high" "low" "notExpressed" "H1HESC" 0.686220659820297 "yes"
"10595" "ENST00000515627.1" 0.029643 0 0.000342 0.048884 0.0054325 1.27325964037748 0 0.048884 0.0168603 "HEPG2" "high" "notExpressed" "low" "high" "mid" "None" 0.499151708518243 "yes"
"10596" "ENST00000507641.1" 0.004801 0 0 0.003771 0.0025965 1.54181962330181 0 0.004801 0.0022337 "HELAS3" "mid" "notExpressed" "notExpressed" "mid" "mid" "None" 0.392233641977931 "yes"
"10597" "ENST00000505828.1" 0.001833 0 0 0.0013205 0.000329 1.33942289896969 0 0.001833 0.0006965 "HELAS3" "mid" "notExpressed" "notExpressed" "mid" "low" "None" 0.46081023978228 "yes"
"10598" "ENST00000507035.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10599" "ENST00000511256.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10600" "ENST00000507058.1" 0.0035915 0 0 0.0007995 0.0007515 1.18463899695911 0 0.0035915 0.0010285 "HELAS3" "mid" "notExpressed" "notExpressed" "low" "low" "HELAS3" 0.587419752611056 "yes"
"10601" "ENST00000509530.1" 0.000534 0 0 0 0 0 0 0.000534 0.0001068 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"10602" "ENST00000513931.1" 0.0056155 0 0 0.006872 0.0006345 1.22404706783389 0 0.006872 0.0026244 "HEPG2" "mid" "notExpressed" "notExpressed" "mid" "low" "None" 0.458926639677396 "yes"
"10603" "ENST00000510230.1" 0.000175 0.001134 0 0.0011025 0.104375 0.185123464602118 0 0.104375 0.0213573 "K562" "low" "mid" "notExpressed" "low" "high" "K562" 0.893303048960044 "yes"
"10604" "ENST00000509372.1" 0 0 0 0 0.0051645 0 0 0.0051645 0.0010329 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "mid" "K562" 1 "yes"
"10605" "ENST00000514446.1" 0 0.0002535 0.0007435 0 1.25e-05 0.90403876206401 0 0.0007435 0.0002019 "H1HESC" "notExpressed" "low" "low" "notExpressed" "low" "None" 0.617606153635021 "yes"
"10606" "ENST00000508452.1" 0 0 0 0 0.000106 0 0 0.000106 2.12e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"10607" "ENST00000506592.1" 0 0 0.001572 0 0.029101 0.291684524076484 0 0.029101 0.0061346 "K562" "notExpressed" "notExpressed" "mid" "notExpressed" "high" "K562" 0.83841000291506 "yes"
"10608" "ENST00000522973.1" 0 0 0.0012545 0 0 0 0 0.0012545 0.0002509 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10609" "ENST00000523722.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10610" "ENST00000297163.3" 0.005427 0.002126 0.000903 0.001685 0.000793 1.94844243704068 0.000793 0.005427 0.0021868 "HELAS3" "mid" "mid" "low" "mid" "low" "None" 0.439479058082307 "yes"
"10611" "ENST00000514459.1" 0 0.000717 0 0.000484 0.00057 1.56600307419976 0 0.000717 0.0003542 "GM12878" "notExpressed" "low" "notExpressed" "low" "low" "None" 0.374346388970427 "yes"
"10612" "ENST00000513958.1" 0 0 0.0013225 0 0 0 0 0.0013225 0.0002645 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10613" "ENST00000514282.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10614" "ENST00000511165.1" 0 0 0 0 0.0373295 0 0 0.0373295 0.0074659 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "high" "K562" 1 "yes"
"10615" "ENST00000446720.2" 0 0 0.000575 0 0.008861 0.331152643617779 0 0.008861 0.0018872 "K562" "notExpressed" "notExpressed" "low" "notExpressed" "high" "K562" 0.823480252217134 "yes"
"10616" "ENST00000502421.1" 0 0 0.0014995 0 0.0376165 0.234604033233042 0 0.0376165 0.0078232 "K562" "notExpressed" "notExpressed" "mid" "notExpressed" "high" "K562" 0.860581355780125 "yes"
"10617" "ENST00000514616.1" 0.00733 0.018757 0 0.002218 0.014896 1.70641970665377 0 0.018757 0.0086402 "GM12878" "mid" "high" "notExpressed" "mid" "high" "None" 0.395306538578103 "yes"
"10618" "ENST00000508281.1" 0.0648455 0.061345 0 0.015436 0.059476 1.85309532721959 0 0.0648455 0.0402205 "HELAS3" "high" "high" "notExpressed" "high" "high" "None" 0.314340676308799 "yes"
"10619" "ENST00000500267.2" 0.0205915 0.006656 0.022079 0.005703 0.0067465 2.07138758050845 0.005703 0.022079 0.0123552 "H1HESC" "high" "high" "high" "mid" "mid" "None" 0.340050272072872 "yes"
"10620" "ENST00000506911.1" 0.020524 0.0089245 0.0100775 0.002842 0.001373 1.88103503684246 0.001373 0.020524 0.0087482 "HELAS3" "high" "high" "high" "mid" "mid" "None" 0.420222401669337 "yes"
"10621" "ENST00000504539.1" 0.000737 0 0.000389 0 0.000644 1.53742632632148 0 0.000737 0.000354 "HELAS3" "low" "notExpressed" "low" "notExpressed" "low" "None" 0.382602632822951 "yes"
"10622" "ENST00000520838.1" 0.011905 0.0015765 0.0100445 0 0.0004085 1.38556434509074 0 0.011905 0.0047869 "HELAS3" "high" "mid" "high" "notExpressed" "low" "None" 0.440229950437355 "yes"
"10623" "ENST00000514207.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10624" "ENST00000504658.1" 0 0 0.000434 0 0 0 0 0.000434 8.68e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10625" "ENST00000510110.1" 0 0 0.0002935 0 0 0 0 0.0002935 5.87e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10626" "ENST00000512875.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10627" "ENST00000503553.1" 0.002567 0.0021455 0 0.001344 0.0011705 1.92724315570717 0 0.002567 0.0014454 "HELAS3" "mid" "mid" "notExpressed" "mid" "mid" "None" 0.338438902367098 "yes"
"10628" "ENST00000514287.1" 0.0003335 0.0010805 0.0014895 0.000321 0.0004155 2.02991416975535 0.000321 0.0014895 0.000728 "H1HESC" "low" "mid" "mid" "low" "low" "None" 0.377462602640871 "yes"
"10629" "ENST00000515296.1" 0.0010665 0.005268 0.0029825 0.0013635 0.002152 2.09052739391161 0.0010665 0.005268 0.0025665 "GM12878" "low" "mid" "mid" "mid" "mid" "None" 0.378405875616224 "yes"
"10630" "ENST00000515306.1" 0 0.00062 0 0 0 0 0 0.00062 0.000124 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10631" "ENST00000506892.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10632" "ENST00000504413.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10633" "ENST00000523452.1" 0.0007855 0 0 0 0 0 0 0.0007855 0.0001571 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"10634" "ENST00000499203.2" 0.0077855 0.0051935 0.000682 0.002319 0.001618 1.92371112440444 0.000682 0.0077855 0.0035196 "HELAS3" "high" "mid" "low" "mid" "mid" "None" 0.401167206746931 "yes"
"10635" "ENST00000522747.1" 0.0001305 0.000606 0 0 0.000154 1.22172806858731 0 0.000606 0.0001781 "GM12878" "low" "low" "notExpressed" "notExpressed" "low" "GM12878" 0.573641125670349 "yes"
"10636" "ENST00000521563.1" 0.0112515 0.001386 0.000167 0.000638 0.0045955 1.44485430551211 0.000167 0.0112515 0.0036076 "HELAS3" "high" "mid" "low" "low" "mid" "None" 0.531122615827413 "yes"
"10637" "ENST00000520928.1" 0.001586 0.0005595 0.000254 0.000153 0.002561 1.73936463076077 0.000153 0.002561 0.0010227 "K562" "mid" "low" "low" "low" "mid" "None" 0.44266724582761 "yes"
"10638" "ENST00000521133.1" 0.0028965 0.001114 0.000125 0.001792 0.000876 1.94560886004612 0.000125 0.0028965 0.0013607 "HELAS3" "mid" "mid" "low" "mid" "mid" "None" 0.389284751573942 "yes"
"10639" "ENST00000518790.1" 0.0033195 0.0007495 0.000905 0.0012925 0.003577 2.04357459373218 0.0007495 0.003577 0.0019687 "K562" "mid" "low" "low" "mid" "mid" "None" 0.344407959187799 "yes"
"10640" "ENST00000523154.1" 0.015067 0.00686 0 0.0339615 0.0025445 1.51892146451019 0 0.0339615 0.0116866 "HEPG2" "high" "high" "notExpressed" "high" "mid" "None" 0.500114104445314 "yes"
"10641" "ENST00000508713.1" 0.0127345 0.0234285 0.007546 0.013271 0.0198905 2.22299472433429 0.007546 0.0234285 0.0153741 "GM12878" "high" "high" "mid" "high" "high" "None" 0.301151768845227 "yes"
"10642" "ENST00000520443.1" 0.001212 0.0006215 0.0021035 0 0 1.426840947307 0 0.0021035 0.0007874 "H1HESC" "mid" "low" "mid" "notExpressed" "notExpressed" "None" 0.466471451409984 "yes"
"10643" "ENST00000507521.1" 0.007349 0.0053695 0.0041265 0.0083955 0.012221 2.22398937598532 0.0041265 0.012221 0.0074923 "K562" "mid" "mid" "mid" "high" "high" "None" 0.317142530022405 "yes"
"10644" "ENST00000502205.2" 3.9e-05 0 0 0 2.65e-05 0.973566839987031 0 3.9e-05 1.31e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "low" "None" 0.510407056177999 "yes"
"10645" "ENST00000422040.1" 0.017797 0.0022285 0.0007895 0.0008935 0.006975 1.50824001907146 0.0007895 0.017797 0.0057367 "HELAS3" "high" "mid" "low" "low" "high" "None" 0.528692281898334 "yes"
"10646" "ENST00000501052.1" 0.0022465 0.0005055 0.0031665 0.00143 0.0003445 1.95570455075182 0.0003445 0.0031665 0.0015386 "H1HESC" "mid" "low" "mid" "mid" "low" "None" 0.379184830133526 "yes"
"10647" "ENST00000520882.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10648" "ENST00000510311.1" 0.00204 0.000555 0.001913 0.0104265 0.010425 1.74883999014581 0.000555 0.0104265 0.0050719 "HEPG2" "mid" "low" "mid" "high" "high" "None" 0.378855269421053 "yes"
"10649" "ENST00000515288.1" 0.012344 0.0068275 0.019495 0.030853 0.013385 2.15227505418923 0.0068275 0.030853 0.0165809 "HEPG2" "high" "high" "high" "high" "high" "None" 0.350771978372875 "yes"
"10650" "ENST00000514303.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10651" "ENST00000443800.1" 0.0018635 0 0 0.00107 0.0012275 1.54241594559392 0 0.0018635 0.0008322 "HELAS3" "mid" "notExpressed" "notExpressed" "low" "mid" "None" 0.405038694444541 "yes"
"10652" "ENST00000425963.1" 0 0 0 0.0006865 0 0 0 0.0006865 0.0001373 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"10653" "ENST00000414314.1" 0 0 0.000305 0.001001 0 0.784127204523341 0 0.001001 0.0002612 "HEPG2" "notExpressed" "notExpressed" "low" "low" "notExpressed" "HEPG2" 0.642316787753919 "yes"
"10654" "ENST00000432677.1" 0.00088 0.000493 0.0289105 0.0084935 0.0001015 1.02324121307135 0.0001015 0.0289105 0.0077757 "H1HESC" "low" "low" "high" "high" "low" "H1HESC" 0.62338180563256 "yes"
"10655" "ENST00000433595.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10656" "ENST00000432015.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10657" "ENST00000434610.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10658" "ENST00000433186.1" 0.000281 0.0008965 0.0034445 0 0 1.02070230714449 0 0.0034445 0.0009244 "H1HESC" "low" "mid" "mid" "notExpressed" "notExpressed" "H1HESC" 0.624712344347357 "yes"
"10659" "ENST00000340585.6" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10660" "ENST00000514942.2" 0.0007755 0 0 0.002355 0 0.807650789383201 0 0.002355 0.0006261 "HEPG2" "low" "notExpressed" "notExpressed" "mid" "notExpressed" "HEPG2" 0.630492593639067 "yes"
"10661" "ENST00000503323.1" 0 0.001062 0 0 0 0 0 0.001062 0.0002124 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10662" "ENST00000505261.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10663" "ENST00000504204.1" 0.0182195 0 0.0062735 0.0163595 0.0016675 1.6446588963256 0 0.0182195 0.008504 "HELAS3" "high" "notExpressed" "mid" "high" "mid" "None" 0.391251221934348 "yes"
"10664" "ENST00000504620.1" 0.0003215 0 0.0060365 0.0006455 0.008472 1.31292799871069 0 0.008472 0.0030951 "K562" "low" "notExpressed" "mid" "low" "high" "None" 0.475865275157093 "yes"
"10665" "ENST00000512571.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10666" "ENST00000513657.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10667" "ENST00000514002.1" 0.0006025 0 0 0 0 0 0 0.0006025 0.0001205 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"10668" "ENST00000515598.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10669" "ENST00000511390.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10670" "ENST00000508845.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10671" "ENST00000507391.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10672" "ENST00000512730.1" 0.0002465 0 0 0 0 0 0 0.0002465 4.93e-05 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"10673" "ENST00000505921.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10674" "ENST00000504297.1" 0 0 0.0016315 0 0 0 0 0.0016315 0.0003263 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10675" "ENST00000506321.1" 0 8.35e-05 1.03293 0.0001245 0 0.0029580171583756 0 1.03293 0.2066276 "H1HESC" "notExpressed" "low" "high" "low" "notExpressed" "H1HESC" 0.989966481154591 "yes"
"10676" "ENST00000512300.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10677" "ENST00000505162.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10678" "ENST00000513133.1" 0.0810185 0.0078795 0 0.002954 0 0.623121299339194 0 0.0810185 0.0183704 "HELAS3" "high" "high" "notExpressed" "mid" "notExpressed" "HELAS3" 0.751725501802496 "yes"
"10679" "ENST00000501695.3" 0.0036915 0.003381 0.012825 0.00487 0.001563 1.97528055833151 0.001563 0.012825 0.0052661 "H1HESC" "mid" "mid" "high" "mid" "mid" "None" 0.432902103076724 "yes"
"10680" "ENST00000520980.1" 0.001412 0.0008485 0.0002835 0.0009705 0.000445 2.13069122565407 0.0002835 0.001412 0.0007919 "HELAS3" "mid" "mid" "low" "low" "low" "None" 0.339471476037919 "yes"
"10681" "ENST00000517511.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10682" "ENST00000515519.1" 0 0 0.0010215 0.0002575 0 0.724578469972985 0 0.0010215 0.0002558 "H1HESC" "notExpressed" "notExpressed" "low" "low" "notExpressed" "H1HESC" 0.670137150095819 "yes"
"10683" "ENST00000509139.1" 0.000589 0 0 0 0 0 0 0.000589 0.0001178 "HELAS3" "low" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "HELAS3" 1 "yes"
"10684" "ENST00000515304.1" 0 0 0 0.000151 0 0 0 0.000151 3.02e-05 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"10685" "ENST00000507318.1" 0.0001995 0 0.000438 0.000273 0.0001165 1.84785631616726 0 0.000438 0.0002054 "H1HESC" "low" "notExpressed" "low" "low" "low" "None" 0.389818733225086 "yes"
"10686" "ENST00000507373.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10687" "ENST00000512007.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10688" "ENST00000522685.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10689" "ENST00000512647.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10690" "ENST00000523176.1" 0.000167 0 0 0.000158 0 0.999446753899974 0 0.000167 6.5e-05 "HELAS3" "low" "notExpressed" "notExpressed" "low" "notExpressed" "None" 0.451915713544123 "yes"
"10691" "ENST00000521295.1" 0.00024 0.001907 0 0.0019425 0.0004625 1.60915139309451 0 0.0019425 0.0009104 "HEPG2" "low" "mid" "notExpressed" "mid" "low" "None" 0.389997572544351 "yes"
"10692" "ENST00000521756.1" 0.002577 0.001831 0.02399 0.0020945 0.0070615 1.57633691749629 0.001831 0.02399 0.0075108 "H1HESC" "mid" "mid" "high" "mid" "high" "H1HESC" 0.542243140486993 "yes"
"10693" "ENST00000512096.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10694" "ENST00000523269.1" 0.0008135 0.0032875 0.0018985 0 0 1.39170858222185 0 0.0032875 0.0011999 "GM12878" "low" "mid" "mid" "notExpressed" "notExpressed" "None" 0.476234518067378 "yes"
"10695" "ENST00000505254.1" 0.0030705 0.0018195 0.0012375 0.0033875 0.000252 2.02009261174702 0.000252 0.0033875 0.0019534 "HEPG2" "mid" "mid" "mid" "mid" "low" "None" 0.332320816061459 "yes"
"10696" "ENST00000519898.1" 0.000258 0.0007145 5.1e-05 0 9.4e-05 1.40449645380634 0 0.0007145 0.0002235 "GM12878" "low" "low" "low" "notExpressed" "low" "None" 0.542659022100169 "yes"
"10697" "ENST00000518014.1" 0.00017 0.0007655 0.000215 0.0001855 8.7e-05 1.88900278438437 8.7e-05 0.0007655 0.0002846 "GM12878" "low" "low" "low" "low" "low" "GM12878" 0.469080868645847 "yes"
"10698" "ENST00000522358.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10699" "ENST00000505340.1" 0 0.0001465 0 0 0 0 0 0.0001465 2.93e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10700" "ENST00000524265.1" 0.0011575 0 0 0.0003245 0 0.75826552635336 0 0.0011575 0.0002964 "HELAS3" "mid" "notExpressed" "notExpressed" "low" "notExpressed" "HELAS3" 0.654726153864465 "yes"
"10701" "ENST00000509909.1" 0 0 0.0019875 0 0 0 0 0.0019875 0.0003975 "H1HESC" "notExpressed" "notExpressed" "mid" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10702" "ENST00000519040.1" 0 0.0013935 0.0004345 0 0.000326 1.28463720434952 0 0.0013935 0.0004308 "GM12878" "notExpressed" "mid" "low" "notExpressed" "low" "GM12878" 0.548287752376702 "yes"
"10703" "ENST00000517474.1" 0 0.001834 0 0 0 0 0 0.001834 0.0003668 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10704" "ENST00000511626.2" 0 0 0.0753815 0.0020945 0.0002665 0.21168525414589 0 0.0753815 0.0155485 "H1HESC" "notExpressed" "notExpressed" "high" "mid" "low" "H1HESC" 0.876090187959086 "yes"
"10705" "ENST00000523781.1" 0.0036635 0.0081575 0.00083 0.020499 0.004862 1.78215417324384 0.00083 0.020499 0.0076024 "HEPG2" "mid" "high" "low" "high" "mid" "None" 0.47002942607481 "yes"
"10706" "ENST00000510576.2" 0 0.0005645 0.0007465 0.000213 0 1.43185821260166 0 0.0007465 0.0003048 "H1HESC" "notExpressed" "low" "low" "low" "notExpressed" "None" 0.434855472817121 "yes"
"10707" "ENST00000518905.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10708" "ENST00000518182.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10709" "ENST00000524295.1" 0.000294 0.002338 0.0007775 0.001111 0.0009055 2.05245957378997 0.000294 0.002338 0.0010852 "GM12878" "low" "mid" "low" "low" "mid" "None" 0.392960068053311 "yes"
"10710" "ENST00000524034.1" 0 0.001533 0 0 0 0 0 0.001533 0.0003066 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10711" "ENST00000518431.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10712" "ENST00000523605.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10713" "ENST00000506723.2" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10714" "ENST00000522300.1" 0 0 0.000223 0 0 0 0 0.000223 4.46e-05 "H1HESC" "notExpressed" "notExpressed" "low" "notExpressed" "notExpressed" "H1HESC" 1 "yes"
"10715" "ENST00000503048.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10716" "ENST00000511419.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10717" "ENST00000509568.1" 0 0 0 0 0.000122 0 0 0.000122 2.44e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
"10718" "ENST00000519727.1" 0 0 0.001044 0 0.001953 0.932584334412853 0 0.001953 0.0005994 "K562" "notExpressed" "notExpressed" "low" "notExpressed" "mid" "None" 0.551811589368623 "yes"
"10719" "ENST00000524264.1" 0.002564 0.001613 0.0025235 0.003735 0.0014305 2.23680853994967 0.0014305 0.003735 0.0023732 "HEPG2" "mid" "mid" "mid" "mid" "mid" "None" 0.308622485497467 "yes"
"10720" "ENST00000501280.2" 0.0246435 0.030774 0.008724 0.008118 0.024466 2.14293258367383 0.008118 0.030774 0.0193451 "GM12878" "high" "high" "high" "high" "high" "None" 0.311150467499093 "yes"
"10721" "ENST00000522312.1" 0.019442 0.01995 0.0147415 0.0167925 0.0131205 2.30401224978409 0.0131205 0.01995 0.0168093 "GM12878" "high" "high" "high" "high" "high" "None" 0.24923538133343 "yes"
"10722" "ENST00000518984.1" 0 5.15e-05 0 0 0 0 0 5.15e-05 1.03e-05 "GM12878" "notExpressed" "low" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10723" "ENST00000522134.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10724" "ENST00000520705.1" 0 0.00478 0 0 0 0 0 0.00478 0.000956 "GM12878" "notExpressed" "mid" "notExpressed" "notExpressed" "notExpressed" "GM12878" 1 "yes"
"10725" "ENST00000517708.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10726" "ENST00000519375.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10727" "ENST00000517634.1" 0.0001935 0.000586 0.000339 0 0 1.44846425674209 0 0.000586 0.0002237 "GM12878" "low" "low" "low" "notExpressed" "notExpressed" "None" 0.459079917046944 "yes"
"10728" "ENST00000519499.1" 0 0.0012865 0.001037 0 0 0.991666297847351 0 0.0012865 0.0004647 "GM12878" "notExpressed" "mid" "low" "notExpressed" "notExpressed" "None" 0.480333671646994 "yes"
"10729" "ENST00000509655.2" 6.25e-05 0.0019485 0.000767 0.0001205 0 1.20280339242831 0 0.0019485 0.0005797 "GM12878" "low" "mid" "low" "low" "notExpressed" "None" 0.567336190258677 "yes"
"10730" "ENST00000508443.1" 9.45e-05 0.0029595 0.002521 0 0 1.10246363220608 0 0.0029595 0.001115 "GM12878" "low" "mid" "mid" "notExpressed" "notExpressed" "None" 0.464020456069356 "yes"
"10731" "ENST00000520658.1" 0 0 0 0.000295 0 0 0 0.000295 5.9e-05 "HEPG2" "notExpressed" "notExpressed" "notExpressed" "low" "notExpressed" "HEPG2" 1 "yes"
"10732" "ENST00000518054.1" 0 0 0 0 0 0 0 0 0 "None" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "None" 1 "no"
"10733" "ENST00000522076.1" 0 0 0 0 0.000153 0 0 0.000153 3.06e-05 "K562" "notExpressed" "notExpressed" "notExpressed" "notExpressed" "low" "K562" 1 "yes"
