LncRNA_GeneId	tx_biotype	gene_id_short	bm_type	group	bm_biotype
ENSG00000251364.2	antisense	ENSG00000251364	notKnown	9	antisense
ENSG00000254864.1	antisense	ENSG00000254864	notKnown	9	antisense
ENSG00000254707.1	antisense	ENSG00000254707	notKnown	9	antisense
ENSG00000254951.2	processed_transcript	ENSG00000254951	notKnown	9	processed_transcript
ENSG00000255420.1	antisense	ENSG00000255420	notKnown	10	antisense
ENSG00000254921.1	antisense	ENSG00000254921	notKnown	10	antisense
ENSG00000248332.2	sense_intronic	ENSG00000248332	notKnown	10	sense_intronic
ENSG00000246820.2	processed_transcript	ENSG00000246820	notKnown	10	processed_transcript
ENSG00000254900.1	antisense	ENSG00000254900	notKnown	10	antisense
ENSG00000254665.1	antisense	ENSG00000254665	notKnown	10	antisense
ENSG00000255159.1	antisense	ENSG00000255159	notKnown	10	antisense
ENSG00000254860.1	antisense	ENSG00000254860	notKnown	10	antisense
ENSG00000253973.2	antisense	ENSG00000253973	notKnown	10	antisense
ENSG00000255097.1	sense_intronic	ENSG00000255097	notKnown	10	sense_intronic
ENSG00000254397.1	antisense	ENSG00000254397	notKnown	10	antisense
ENSG00000255180.1	antisense	ENSG00000255180	notKnown	10	notfound
ENSG00000245522.2	processed_transcript	ENSG00000245522	notKnown	10	processed_transcript
ENSG00000246273.2	processed_transcript	ENSG00000246273	notKnown	10	processed_transcript
ENSG00000255476.1	antisense	ENSG00000255476	notKnown	10	antisense
ENSG00000254865.1	antisense	ENSG00000254865	notKnown	10	antisense
ENSG00000254554.1	antisense	ENSG00000254554	notKnown	10	antisense
ENSG00000177112.3	antisense	ENSG00000177112	notKnown	10	antisense
ENSG00000255125.1	antisense	ENSG00000255125	notKnown	10	antisense
ENSG00000246308.1	processed_transcript	ENSG00000246308	notKnown	10	processed_transcript
ENSG00000247271.2	processed_transcript	ENSG00000247271	notKnown	10	processed_transcript
ENSG00000250041.2	processed_transcript	ENSG00000250041	notKnown	10	processed_transcript
ENSG00000254401.1	processed_transcript	ENSG00000254401	notKnown	10	processed_transcript
ENSG00000255260.1	lincRNA	ENSG00000255260	notKnown	10	lincRNA
ENSG00000255351.1	antisense	ENSG00000255351	notKnown	10	antisense
ENSG00000255462.1	antisense	ENSG00000255462	notKnown	10	antisense
ENSG00000254486.1	lincRNA	ENSG00000254486	notKnown	10	lincRNA
ENSG00000254991.1	lincRNA	ENSG00000254991	notKnown	10	lincRNA
ENSG00000255400.1	lincRNA	ENSG00000255400	notKnown	10	lincRNA
ENSG00000254680.1	antisense	ENSG00000254680	notKnown	10	antisense
ENSG00000254983.1	sense_intronic	ENSG00000254983	notKnown	10	sense_intronic
ENSG00000254847.1	lincRNA	ENSG00000254847	notKnown	10	lincRNA
ENSG00000254688.1	antisense	ENSG00000254688	notKnown	10	antisense
ENSG00000255067.1	sense_intronic	ENSG00000255067	notKnown	10	sense_intronic
ENSG00000203258.3	antisense	ENSG00000203258	notKnown	10	antisense
ENSG00000251381.2	processed_transcript	ENSG00000251381	notKnown	10	processed_transcript
ENSG00000254670.1	lincRNA	ENSG00000254670	notKnown	10	lincRNA
ENSG00000255558.1	lincRNA	ENSG00000255558	notKnown	10	lincRNA
ENSG00000254791.1	sense_intronic	ENSG00000254791	notKnown	10	sense_intronic
ENSG00000255411.1	lincRNA	ENSG00000255411	notKnown	10	lincRNA
ENSG00000254927.1	lincRNA	ENSG00000254927	notKnown	10	lincRNA
ENSG00000254930.1	lincRNA	ENSG00000254930	notKnown	10	lincRNA
ENSG00000254438.1	lincRNA	ENSG00000254438	notKnown	10	lincRNA
ENSG00000254418.1	antisense	ENSG00000254418	notKnown	10	antisense
ENSG00000254946.1	lincRNA	ENSG00000254946	notKnown	10	lincRNA
ENSG00000254789.1	lincRNA	ENSG00000254789	notKnown	10	lincRNA
ENSG00000254695.1	lincRNA	ENSG00000254695	notKnown	10	lincRNA
ENSG00000254645.1	lincRNA	ENSG00000254645	notKnown	10	lincRNA
ENSG00000254661.1	lincRNA	ENSG00000254661	notKnown	10	lincRNA
ENSG00000254878.1	antisense	ENSG00000254878	notKnown	10	antisense
ENSG00000254586.1	lincRNA	ENSG00000254586	notKnown	10	lincRNA
ENSG00000255335.1	antisense	ENSG00000255335	notKnown	10	antisense
ENSG00000256006.1	sense_intronic	ENSG00000256006	notKnown	10	sense_intronic
ENSG00000256588.1	sense_intronic	ENSG00000256588	notKnown	10	sense_intronic
ENSG00000247595.2	lincRNA	ENSG00000247595	notKnown	10	processed_transcript
ENSG00000247595.2	antisense	ENSG00000247595	notKnown	10	processed_transcript
ENSG00000247595.2	retained_intron	ENSG00000247595	notKnown	10	processed_transcript
ENSG00000254966.1	antisense	ENSG00000254966	notKnown	10	antisense
ENSG00000255244.1	antisense	ENSG00000255244	notKnown	10	antisense
ENSG00000255308.1	antisense	ENSG00000255308	notKnown	10	antisense
ENSG00000255160.1	lincRNA	ENSG00000255160	notKnown	10	lincRNA
ENSG00000255270.1	sense_intronic	ENSG00000255270	notKnown	10	sense_intronic
ENSG00000255043.1	antisense	ENSG00000255043	notKnown	10	antisense
ENSG00000254622.1	antisense	ENSG00000254622	notKnown	10	antisense
ENSG00000254542.1	antisense	ENSG00000254542	notKnown	10	antisense
ENSG00000254453.1	antisense	ENSG00000254453	notKnown	10	antisense
ENSG00000254894.1	antisense	ENSG00000254894	notKnown	10	antisense
ENSG00000254906.1	processed_transcript	ENSG00000254906	notKnown	10	processed_transcript
ENSG00000255167.1	antisense	ENSG00000255167	notKnown	10	antisense
ENSG00000254820.1	lincRNA	ENSG00000254820	notKnown	10	lincRNA
ENSG00000255372.1	antisense	ENSG00000255372	notKnown	10	antisense
ENSG00000254768.1	antisense	ENSG00000254768	notKnown	10	antisense
ENSG00000254540.1	antisense	ENSG00000254540	notKnown	10	antisense
ENSG00000255323.1	lincRNA	ENSG00000255323	notKnown	10	lincRNA
ENSG00000255357.1	lincRNA	ENSG00000255357	notKnown	10	lincRNA
ENSG00000246225.2	non_coding	ENSG00000246225	notKnown	10	antisense
ENSG00000255359.1	lincRNA	ENSG00000255359	notKnown	10	protein_coding
ENSG00000255418.1	lincRNA	ENSG00000255418	notKnown	10	lincRNA
ENSG00000255193.1	lincRNA	ENSG00000255193	notKnown	10	lincRNA
ENSG00000254861.1	lincRNA	ENSG00000254861	notKnown	10	lincRNA
ENSG00000254594.1	lincRNA	ENSG00000254594	notKnown	10	lincRNA
ENSG00000254456.1	lincRNA	ENSG00000254456	notKnown	10	lincRNA
ENSG00000254754.1	lincRNA	ENSG00000254754	notKnown	10	lincRNA
ENSG00000254819.1	lincRNA	ENSG00000254819	notKnown	10	lincRNA
ENSG00000254560.1	antisense	ENSG00000254560	notKnown	10	antisense
ENSG00000254862.1	antisense	ENSG00000254862	notKnown	10	antisense
ENSG00000245573.3	non_coding	ENSG00000245573	notKnown	10	antisense
ENSG00000245573.3	processed_transcript	ENSG00000245573	notKnown	10	antisense
ENSG00000254934.1	lincRNA	ENSG00000254934	notKnown	10	lincRNA
ENSG00000255496.1	processed_transcript	ENSG00000255496	notKnown	10	processed_transcript
ENSG00000255094.1	lincRNA	ENSG00000255094	notKnown	10	lincRNA
ENSG00000255322.1	lincRNA	ENSG00000255322	notKnown	10	lincRNA
ENSG00000254606.1	lincRNA	ENSG00000254606	notKnown	10	lincRNA
ENSG00000248990.1	lincRNA	ENSG00000248990	notKnown	10	lincRNA
ENSG00000249867.1	lincRNA	ENSG00000249867	notKnown	10	lincRNA
ENSG00000254526.1	lincRNA	ENSG00000254526	notKnown	10	lincRNA
ENSG00000254530.1	lincRNA	ENSG00000254530	notKnown	10	lincRNA
ENSG00000255227.1	lincRNA	ENSG00000255227	notKnown	10	lincRNA
ENSG00000255029.1	lincRNA	ENSG00000255029	notKnown	10	lincRNA
ENSG00000255117.1	lincRNA	ENSG00000255117	notKnown	10	lincRNA
ENSG00000254734.1	processed_transcript	ENSG00000254734	notKnown	10	processed_transcript
ENSG00000254532.1	lincRNA	ENSG00000254532	notKnown	10	lincRNA
ENSG00000255480.1	antisense	ENSG00000255480	notKnown	10	antisense
ENSG00000254489.1	antisense	ENSG00000254489	notKnown	10	antisense
ENSG00000255525.1	antisense	ENSG00000255525	notKnown	10	antisense
ENSG00000228061.1	processed_transcript	ENSG00000228061	notKnown	10	processed_transcript
ENSG00000254584.1	antisense	ENSG00000254584	notKnown	10	antisense
ENSG00000254836.1	antisense	ENSG00000254836	notKnown	10	antisense
ENSG00000254627.1	sense_intronic	ENSG00000254627	notKnown	10	sense_intronic
ENSG00000255252.1	antisense	ENSG00000255252	notKnown	10	antisense
ENSG00000255375.1	lincRNA	ENSG00000255375	notKnown	10	lincRNA
ENSG00000183242.7	antisense	ENSG00000183242	notKnown	10	antisense
ENSG00000247151.2	non_coding	ENSG00000247151	notKnown	10	antisense
ENSG00000255202.1	antisense	ENSG00000255202	notKnown	10	antisense
ENSG00000254549.1	non_coding	ENSG00000254549	notKnown	10	notfound
ENSG00000254508.1	antisense	ENSG00000254508	notKnown	10	antisense
ENSG00000255272.1	antisense	ENSG00000255272	notKnown	10	antisense
ENSG00000255169.1	lincRNA	ENSG00000255169	notKnown	10	lincRNA
ENSG00000254619.1	lincRNA	ENSG00000254619	notKnown	10	lincRNA
ENSG00000255133.1	lincRNA	ENSG00000255133	notKnown	10	lincRNA
ENSG00000255271.1	lincRNA	ENSG00000255271	notKnown	10	lincRNA
ENSG00000255427.1	lincRNA	ENSG00000255427	notKnown	10	lincRNA
ENSG00000255521.1	antisense	ENSG00000255521	notKnown	10	antisense
ENSG00000255443.1	antisense	ENSG00000255443	notKnown	10	antisense
ENSG00000251194.2	sense_intronic	ENSG00000251194	notKnown	10	sense_intronic
ENSG00000255004.1	antisense	ENSG00000255004	notKnown	10	antisense
ENSG00000255542.1	antisense	ENSG00000255542	notKnown	10	antisense
ENSG00000254669.1	lincRNA	ENSG00000254669	notKnown	10	lincRNA
ENSG00000254686.1	lincRNA	ENSG00000254686	notKnown	10	lincRNA
ENSG00000254919.1	antisense	ENSG00000254919	notKnown	10	antisense
ENSG00000255256.1	sense_intronic	ENSG00000255256	notKnown	10	sense_intronic
ENSG00000254566.1	lincRNA	ENSG00000254566	notKnown	10	lincRNA
ENSG00000255186.1	sense_intronic	ENSG00000255186	notKnown	10	sense_intronic
ENSG00000255060.1	antisense	ENSG00000255060	notKnown	10	antisense
ENSG00000254516.1	lincRNA	ENSG00000254516	notKnown	10	lincRNA
ENSG00000255477.1	lincRNA	ENSG00000255477	notKnown	10	lincRNA
ENSG00000255175.1	lincRNA	ENSG00000255175	notKnown	10	lincRNA
ENSG00000254562.1	lincRNA	ENSG00000254562	notKnown	10	lincRNA
ENSG00000255132.1	lincRNA	ENSG00000255132	notKnown	10	lincRNA
ENSG00000255388.1	lincRNA	ENSG00000255388	notKnown	10	lincRNA
ENSG00000255171.1	processed_transcript	ENSG00000255171	notKnown	10	processed_transcript
ENSG00000255279.1	lincRNA	ENSG00000255279	notKnown	10	lincRNA
ENSG00000254822.1	lincRNA	ENSG00000254822	notKnown	10	lincRNA
ENSG00000255300.1	lincRNA	ENSG00000255300	notKnown	10	lincRNA
ENSG00000255109.1	lincRNA	ENSG00000255109	notKnown	10	lincRNA
ENSG00000254907.1	antisense	ENSG00000254907	notKnown	10	antisense
ENSG00000255340.1	antisense	ENSG00000255340	notKnown	10	antisense
ENSG00000254577.1	processed_transcript	ENSG00000254577	notKnown	10	processed_transcript
ENSG00000246250.2	non_coding	ENSG00000246250	notKnown	10	antisense
ENSG00000246250.2	antisense	ENSG00000246250	notKnown	10	antisense
ENSG00000244926.2	non_coding	ENSG00000244926	notKnown	10	antisense
ENSG00000244926.2	antisense	ENSG00000244926	notKnown	10	antisense
ENSG00000244953.1	lincRNA	ENSG00000244953	notKnown	10	lincRNA
ENSG00000255165.1	sense_intronic	ENSG00000255165	notKnown	10	sense_intronic
ENSG00000255451.1	lincRNA	ENSG00000255451	notKnown	10	lincRNA
ENSG00000254693.1	antisense	ENSG00000254693	notKnown	10	antisense
ENSG00000255092.1	antisense	ENSG00000255092	notKnown	10	antisense
ENSG00000255079.1	lincRNA	ENSG00000255079	notKnown	10	lincRNA
ENSG00000255032.1	lincRNA	ENSG00000255032	notKnown	10	lincRNA
ENSG00000254654.1	lincRNA	ENSG00000254654	notKnown	10	lincRNA
ENSG00000246343.1	lincRNA	ENSG00000246343	notKnown	10	notfound
ENSG00000214934.3	processed_transcript	ENSG00000214934	notKnown	10	notfound
ENSG00000254664.1	antisense	ENSG00000254664	notKnown	10	antisense
ENSG00000254497.1	antisense	ENSG00000254497	notKnown	10	antisense
ENSG00000254427.1	lincRNA	ENSG00000254427	notKnown	10	lincRNA
ENSG00000255267.1	processed_transcript	ENSG00000255267	notKnown	10	processed_transcript
ENSG00000255041.1	lincRNA	ENSG00000255041	notKnown	10	lincRNA
ENSG00000254651.1	lincRNA	ENSG00000254651	notKnown	10	lincRNA
ENSG00000254746.1	lincRNA	ENSG00000254746	notKnown	10	processed_transcript
ENSG00000254746.1	retained_intron	ENSG00000254746	notKnown	10	processed_transcript
ENSG00000254514.1	lincRNA	ENSG00000254514	notKnown	10	lincRNA
ENSG00000255091.1	antisense	ENSG00000255091	notKnown	10	antisense
ENSG00000254519.1	lincRNA	ENSG00000254519	notKnown	10	lincRNA
ENSG00000255426.1	lincRNA	ENSG00000255426	notKnown	10	lincRNA
ENSG00000255226.1	antisense	ENSG00000255226	notKnown	10	antisense
ENSG00000255447.1	lincRNA	ENSG00000255447	notKnown	10	lincRNA
ENSG00000255498.1	antisense	ENSG00000255498	notKnown	10	antisense
ENSG00000254653.1	lincRNA	ENSG00000254653	notKnown	10	lincRNA
ENSG00000255314.1	lincRNA	ENSG00000255314	notKnown	10	lincRNA
ENSG00000255269.1	lincRNA	ENSG00000255269	notKnown	10	lincRNA
ENSG00000254639.1	lincRNA	ENSG00000254639	notKnown	10	lincRNA
ENSG00000255007.1	antisense	ENSG00000255007	notKnown	10	antisense
ENSG00000247675.2	processed_transcript	ENSG00000247675	notKnown	10	processed_transcript
ENSG00000255520.1	antisense	ENSG00000255520	notKnown	10	antisense
ENSG00000256897.1	antisense	ENSG00000256897	notKnown	10	antisense
ENSG00000256746.1	antisense	ENSG00000256746	notKnown	10	antisense
ENSG00000255197.1	antisense	ENSG00000255197	notKnown	10	antisense
ENSG00000254879.1	antisense	ENSG00000254879	notKnown	10	antisense
ENSG00000254518.1	lincRNA	ENSG00000254518	notKnown	10	lincRNA
ENSG00000254804.1	lincRNA	ENSG00000254804	notKnown	10	lincRNA
ENSG00000255433.1	lincRNA	ENSG00000255433	notKnown	10	lincRNA
ENSG00000254662.1	antisense	ENSG00000254662	notKnown	11	antisense
ENSG00000255301.1	antisense	ENSG00000255301	notKnown	11	antisense
ENSG00000254602.1	processed_transcript	ENSG00000254602	notKnown	11	processed_transcript
ENSG00000255146.1	lincRNA	ENSG00000255146	notKnown	11	lincRNA
ENSG00000255299.1	lincRNA	ENSG00000255299	notKnown	11	lincRNA
ENSG00000254717.1	lincRNA	ENSG00000254717	notKnown	11	pseudogene
ENSG00000255523.1	antisense	ENSG00000255523	notKnown	11	antisense
ENSG00000255240.1	processed_transcript	ENSG00000255240	notKnown	11	processed_transcript
ENSG00000245571.2	lincRNA	ENSG00000245571	notKnown	11	lincRNA
ENSG00000214797.3	processed_transcript	ENSG00000214797	notKnown	11	processed_transcript
ENSG00000255008.1	lincRNA	ENSG00000255008	notKnown	11	lincRNA
ENSG00000255139.1	antisense	ENSG00000255139	notKnown	11	antisense
ENSG00000255355.1	antisense	ENSG00000255355	notKnown	11	antisense
ENSG00000254477.1	antisense	ENSG00000254477	notKnown	11	antisense
ENSG00000255453.1	antisense	ENSG00000255453	notKnown	11	notfound
ENSG00000255393.1	lincRNA	ENSG00000255393	notKnown	11	lincRNA
ENSG00000254952.1	lincRNA	ENSG00000254952	notKnown	11	lincRNA
ENSG00000181995.7	lincRNA	ENSG00000181995	notKnown	11	lincRNA
ENSG00000255845.1	antisense	ENSG00000255845	notKnown	11	antisense
ENSG00000255959.1	antisense	ENSG00000255959	notKnown	11	antisense
ENSG00000257052.1	antisense	ENSG00000257052	notKnown	11	antisense
ENSG00000256944.1	antisense	ENSG00000256944	notKnown	11	antisense
ENSG00000256196.1	antisense	ENSG00000256196	notKnown	11	antisense
ENSG00000256733.1	lincRNA	ENSG00000256733	notKnown	11	lincRNA
ENSG00000255931.1	lincRNA	ENSG00000255931	notKnown	11	lincRNA
ENSG00000250230.2	lincRNA	ENSG00000250230	notKnown	11	lincRNA
ENSG00000255947.1	lincRNA	ENSG00000255947	notKnown	11	lincRNA
ENSG00000124915.6	lincRNA	ENSG00000124915	notKnown	11	lincRNA
ENSG00000255553.1	lincRNA	ENSG00000255553	notKnown	11	lincRNA
ENSG00000254404.1	antisense	ENSG00000254404	notKnown	11	antisense
ENSG00000255118.1	antisense	ENSG00000255118	notKnown	11	antisense
ENSG00000255126.1	antisense	ENSG00000255126	notKnown	11	antisense
ENSG00000255446.1	antisense	ENSG00000255446	notKnown	11	antisense
ENSG00000250659.2	antisense	ENSG00000250659	notKnown	11	antisense
ENSG00000257058.1	antisense	ENSG00000257058	notKnown	11	antisense
ENSG00000254742.1	antisense	ENSG00000254742	notKnown	11	notfound
ENSG00000254964.1	antisense	ENSG00000254964	notKnown	11	antisense
ENSG00000256690.1	antisense	ENSG00000256690	notKnown	11	antisense
ENSG00000255717.1	ncrna_host	ENSG00000255717	notKnown	11	processed_transcript
ENSG00000257002.1	antisense	ENSG00000257002	notKnown	11	antisense
ENSG00000203520.3	antisense	ENSG00000203520	notKnown	11	antisense
ENSG00000256789.1	antisense	ENSG00000256789	notKnown	11	antisense
ENSG00000256481.1	antisense	ENSG00000256481	notKnown	11	antisense
ENSG00000256341.1	antisense	ENSG00000256341	notKnown	11	antisense
ENSG00000256116.1	antisense	ENSG00000256116	notKnown	11	antisense
ENSG00000256940.1	antisense	ENSG00000256940	notKnown	11	antisense
ENSG00000236935.1	antisense	ENSG00000236935	notKnown	11	antisense
ENSG00000231680.1	lincRNA	ENSG00000231680	notKnown	11	lincRNA
ENSG00000224456.1	antisense	ENSG00000224456	notKnown	11	notfound
ENSG00000231492.1	lincRNA	ENSG00000231492	notKnown	11	lincRNA
ENSG00000232500.1	lincRNA	ENSG00000232500	notKnown	11	lincRNA
ENSG00000237410.1	antisense	ENSG00000237410	notKnown	11	antisense
ENSG00000228732.1	antisense	ENSG00000228732	notKnown	11	notfound
ENSG00000229719.1	lincRNA	ENSG00000229719	notKnown	11	lincRNA
ENSG00000254501.1	antisense	ENSG00000254501	notKnown	11	antisense
ENSG00000255173.1	antisense	ENSG00000255173	notKnown	11	antisense
ENSG00000255478.1	antisense	ENSG00000255478	notKnown	11	antisense
ENSG00000245532.2	processed_transcript	ENSG00000245532	notKnown	11	lincRNA
ENSG00000245532.2	non_coding	ENSG00000245532	notKnown	11	lincRNA
ENSG00000251562.3	non_coding	ENSG00000251562	notKnown	11	lincRNA
ENSG00000251562.3	processed_transcript	ENSG00000251562	notKnown	11	lincRNA
ENSG00000255557.1	lincRNA	ENSG00000255557	notKnown	11	lincRNA
ENSG00000254470.1	processed_transcript	ENSG00000254470	notKnown	11	protein_coding
ENSG00000255120.1	antisense	ENSG00000255120	notKnown	11	antisense
ENSG00000255404.1	antisense	ENSG00000255404	notKnown	11	antisense
ENSG00000175513.4	lincRNA	ENSG00000175513	notKnown	11	processed_transcript
ENSG00000175513.4	retained_intron	ENSG00000175513	notKnown	11	processed_transcript
ENSG00000255320.1	antisense	ENSG00000255320	notKnown	11	antisense
ENSG00000254461.1	antisense	ENSG00000254461	notKnown	11	antisense
ENSG00000254855.1	antisense	ENSG00000254855	notKnown	11	antisense
ENSG00000254762.1	antisense	ENSG00000254762	notKnown	11	antisense
ENSG00000245156.1	lincRNA	ENSG00000245156	notKnown	11	lincRNA
ENSG00000254452.1	antisense	ENSG00000254452	notKnown	11	antisense
ENSG00000254458.1	antisense	ENSG00000254458	notKnown	11	antisense
ENSG00000254756.1	antisense	ENSG00000254756	notKnown	11	antisense
ENSG00000254510.1	antisense	ENSG00000254510	notKnown	11	processed_transcript
ENSG00000254510.1	lincRNA	ENSG00000254510	notKnown	11	processed_transcript
ENSG00000255517.1	antisense	ENSG00000255517	notKnown	11	antisense
ENSG00000250105.1	lincRNA	ENSG00000250105	notKnown	11	lincRNA
ENSG00000255698.1	antisense	ENSG00000255698	notKnown	11	notfound
ENSG00000255949.1	antisense	ENSG00000255949	notKnown	11	antisense
ENSG00000255119.1	antisense	ENSG00000255119	notKnown	11	antisense
ENSG00000255318.1	lincRNA	ENSG00000255318	notKnown	11	lincRNA
ENSG00000256848.1	lincRNA	ENSG00000256848	notKnown	11	notfound
ENSG00000251637.2	lincRNA	ENSG00000251637	notKnown	11	lincRNA
ENSG00000254610.1	lincRNA	ENSG00000254610	notKnown	11	lincRNA
ENSG00000006534.11	antisense	ENSG00000006534	notKnown	11	protein_coding
ENSG00000247484.1	lincRNA	ENSG00000247484	notKnown	11	notfound
ENSG00000006534.11	retained_intron	ENSG00000006534	notKnown	11	protein_coding
ENSG00000255306.1	antisense	ENSG00000255306	notKnown	11	antisense
ENSG00000255031.1	processed_transcript	ENSG00000255031	notKnown	11	processed_transcript
ENSG00000255236.1	antisense	ENSG00000255236	notKnown	11	antisense
ENSG00000250508.1	lincRNA	ENSG00000250508	notKnown	11	lincRNA
ENSG00000255741.1	antisense	ENSG00000255741	notKnown	11	antisense
ENSG00000256508.1	lincRNA	ENSG00000256508	notKnown	11	antisense
ENSG00000249137.2	antisense	ENSG00000249137	notKnown	11	notfound
ENSG00000255980.1	lincRNA	ENSG00000255980	notKnown	11	lincRNA
ENSG00000255606.1	lincRNA	ENSG00000255606	notKnown	11	lincRNA
ENSG00000255774.1	lincRNA	ENSG00000255774	notKnown	11	lincRNA
ENSG00000255191.1	lincRNA	ENSG00000255191	notKnown	11	lincRNA
ENSG00000254605.1	lincRNA	ENSG00000254605	notKnown	11	lincRNA
ENSG00000248844.2	lincRNA	ENSG00000248844	notKnown	11	lincRNA
ENSG00000254417.1	antisense	ENSG00000254417	notKnown	11	antisense
